cash_flow,own_supporting,user_other,trust_fund,exp_type,gov_level,description,state,state_code,year,estimate_actual,value,mode,deflator,chained,gov_level_sort_order,mode_sort_order,user_other_grp,chained_year,state_code_sort_order,population,value_per_pop,chained_per_pop
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,New Hampshire,NH,2021,Actual,0,Transit,116.734,0,1,1,Other,2017,34,1387677,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,New Hampshire,NH,2022,Actual,0,Transit,128.921,0,1,1,Other,2017,34,1396678,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,New Hampshire,NH,2023,Actual,0,Transit,130.744,0,1,1,Other,2017,34,1402199,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,New Jersey,NJ,2020,Actual,1825141,Transit,106.515,1713506.078956015,1,1,Other,2017,35,9289014,0.196483824870971,0.184465873230034
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,New Jersey,NJ,2021,Actual,13161902,Transit,116.734,11275122.92905238,1,1,Other,2017,35,9270541,1.419755546089489,1.216231385962521
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,New Jersey,NJ,2022,Actual,68326377,Transit,128.921,52998640.25255777,1,1,Other,2017,35,9295227,7.350694824343719,5.701704783816228
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,New Jersey,NJ,2023,Actual,87362362,Transit,130.744,66819404.33212997,1,1,Other,2017,35,9379642,9.314040130742729,7.123875765421534
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,New Mexico,NM,2020,Actual,0,Transit,106.515,0,1,1,Other,2017,36,2117555,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,New Mexico,NM,2021,Actual,0,Transit,116.734,0,1,1,Other,2017,36,2117333,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,New Mexico,NM,2022,Actual,0,Transit,128.921,0,1,1,Other,2017,36,2113868,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,New Mexico,NM,2023,Actual,0,Transit,130.744,0,1,1,Other,2017,36,2121164,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,New York,NY,2020,Actual,662122037.1370045,Transit,106.515,621623280.4177858,1,1,Other,2017,38,20203772,32.77219902981505,30.76768439169605
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,New York,NY,2021,Actual,368369233.0755779,Transit,116.734,315562932.0297238,1,1,Other,2017,38,19848276,18.55925588074137,15.8987577575868
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,New York,NY,2022,Actual,232960933.4537224,Transit,128.921,180700532.4607491,1,1,Other,2017,38,19703747,11.82317928938706,9.17087153325452
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,New York,NY,2023,Actual,731188308.920662,Transit,130.744,559251903.6595653,1,1,Other,2017,38,19737367,37.04588909557501,28.33467623414842
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,North Carolina,NC,2020,Actual,2240120,Transit,106.515,2103102.849363939,1,1,Other,2017,31,10441499,0.214540077052155,0.201417713047134
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,North Carolina,NC,2021,Actual,2422080,Transit,116.734,2074871.074408484,1,1,Other,2017,31,10564320,0.229269844154664,0.196403656308071
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,North Carolina,NC,2022,Actual,2599216,Transit,128.921,2016130.808789879,1,1,Other,2017,31,10710793,0.242672601365744,0.188233570454576
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,North Carolina,NC,2023,Actual,2510813,Transit,130.744,1920403.995594444,1,1,Other,2017,31,10881189,0.230748036818403,0.176488432982319
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,North Dakota,ND,2020,Actual,1572143,Transit,106.515,1475982.725437732,1,1,Other,2017,32,779046,2.018036162177843,1.894602790384305
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,North Dakota,ND,2021,Actual,1580417,Transit,116.734,1353861.771206332,1,1,Other,2017,32,777966,2.031473097796048,1.740258277619243
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,North Dakota,ND,2022,Actual,0,Transit,128.921,0,1,1,Other,2017,32,781057,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,North Dakota,ND,2023,Actual,0,Transit,130.744,0,1,1,Other,2017,32,789047,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Ohio,OH,2020,Actual,1954719,Transit,106.515,1835158.428390367,1,1,Other,2017,39,11799453,0.165661831951024,0.155529110407946
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Ohio,OH,2021,Actual,1050747,Transit,116.734,900120.7874312539,1,1,Other,2017,39,11767344,0.089293471831876,0.076493114115747
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Ohio,OH,2022,Actual,564130,Transit,128.921,437578.0516750568,1,1,Other,2017,39,11777874,0.047897438875641,0.037152549914786
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Ohio,OH,2023,Actual,4344425,Transit,130.744,3322848.467233678,1,1,Other,2017,39,11824034,0.367423249966974,0.281024941845878
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Oklahoma,OK,2020,Actual,0,Transit,106.515,0,1,1,Other,2017,40,3959405,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Oklahoma,OK,2021,Actual,0,Transit,116.734,0,1,1,Other,2017,40,3992238,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Oklahoma,OK,2022,Actual,237101,Transit,128.921,183911.8529952452,1,1,Other,2017,40,4026229,0.058889099452614,0.045678438309208
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Oklahoma,OK,2023,Actual,234753,Transit,130.744,179551.6429052194,1,1,Other,2017,40,4063882,0.05776570284275,0.044182297346532
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Oregon,OR,2020,Actual,0,Transit,106.515,0,1,1,Other,2017,41,4237224,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Oregon,OR,2021,Actual,0,Transit,116.734,0,1,1,Other,2017,41,4254280,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Oregon,OR,2022,Actual,332,Transit,128.921,257.522048386221,1,1,Other,2017,41,4247372,0.000078165981223,0.000060630914454
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Oregon,OR,2023,Actual,0,Transit,130.744,0,1,1,Other,2017,41,4253653,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Pennsylvania,PA,2020,Actual,0,Transit,106.515,0,1,1,Other,2017,42,13002909,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Pennsylvania,PA,2021,Actual,3183,Transit,116.734,2726.712011924546,1,1,Other,2017,42,13015571,0.000244553235505,0.000209496149798
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Pennsylvania,PA,2022,Actual,190331,Transit,128.921,147633.8222632465,1,1,Other,2017,42,12984990,0.01465777024087,0.011369575353023
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Pennsylvania,PA,2023,Actual,0,Transit,130.744,0,1,1,Other,2017,42,13017721,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Rhode Island,RI,2020,Actual,0,Transit,106.515,0,1,1,Other,2017,44,1097354,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Rhode Island,RI,2021,Actual,0,Transit,116.734,0,1,1,Other,2017,44,1097246,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Rhode Island,RI,2022,Actual,0,Transit,128.921,0,1,1,Other,2017,44,1099498,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Rhode Island,RI,2023,Actual,0,Transit,130.744,0,1,1,Other,2017,44,1103429,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,South Carolina,SC,2020,Actual,244236,Transit,106.515,229297.2820729475,1,1,Other,2017,45,5118252,0.047718635190295,0.044799920377689
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,South Carolina,SC,2021,Actual,444931,Transit,116.734,381149.4508883444,1,1,Other,2017,45,5194274,0.085657976456383,0.073378772642403
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,South Carolina,SC,2022,Actual,908075,Transit,128.921,704365.4641214387,1,1,Other,2017,45,5287935,0.171725824920314,0.133202368055099
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,South Carolina,SC,2023,Actual,1152935,Transit,130.744,881826.317077648,1,1,Other,2017,45,5387830,0.213988748717016,0.163670033590081
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,South Dakota,SD,2020,Actual,0,Transit,106.515,0,1,1,Other,2017,46,886729,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,South Dakota,SD,2021,Actual,0,Transit,116.734,0,1,1,Other,2017,46,896492,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,South Dakota,SD,2022,Actual,0,Transit,128.921,0,1,1,Other,2017,46,909723,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,South Dakota,SD,2023,Actual,0,Transit,130.744,0,1,1,Other,2017,46,918305,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Tennessee,TN,2020,Actual,169932,Transit,106.515,159538.0932263061,1,1,Other,2017,47,6912347,0.024583835273316,0.023080162675037
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Tennessee,TN,2021,Actual,0,Transit,116.734,0,1,1,Other,2017,47,6965740,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Tennessee,TN,2022,Actual,0,Transit,128.921,0,1,1,Other,2017,47,7062217,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Tennessee,TN,2023,Actual,0,Transit,130.744,0,1,1,Other,2017,47,7148304,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Texas,TX,2020,Actual,532559,Transit,106.515,499984.9786415059,1,1,Other,2017,48,29149458,0.018269945190748,0.017152462273621
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Texas,TX,2021,Actual,303187,Transit,116.734,259724.6731886168,1,1,Other,2017,48,29570351,0.010253074101149,0.00878328002223
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Texas,TX,2022,Actual,223205,Transit,128.921,173133.159066405,1,1,Other,2017,48,30113488,0.00741212708405,0.005749355872239
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Texas,TX,2023,Actual,3247779,Transit,130.744,2484074.986232638,1,1,Other,2017,48,30727890,0.105694826426416,0.08084105307044
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Utah,UT,2020,Actual,27085,Transit,106.515,25428.34342580857,1,1,Other,2017,49,3271608,0.008278803573044,0.007772429773313
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Utah,UT,2021,Actual,27085,Transit,116.734,23202.32323059263,1,1,Other,2017,49,3339738,0.008109917604315,0.006947348334089
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Utah,UT,2022,Actual,26837,Transit,128.921,20816.62413415968,1,1,Other,2017,49,3391011,0.007914158933722,0.006138766324898
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Utah,UT,2023,Actual,26729,Transit,130.744,20443.76797405617,1,1,Other,2017,49,3443222,0.007762787296317,0.005937394676863
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Vermont,VT,2020,Actual,0,Transit,106.515,0,1,1,Other,2017,52,643082,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Vermont,VT,2021,Actual,0,Transit,116.734,0,1,1,Other,2017,52,647210,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Vermont,VT,2022,Actual,0,Transit,128.921,0,1,1,Other,2017,52,648142,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Vermont,VT,2023,Actual,0,Transit,130.744,0,1,1,Other,2017,52,648708,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Virginia,VA,2020,Actual,8514144,Transit,106.515,7993375.580904097,1,1,Other,2017,50,8631388,0.986416553166188,0.926082291852029
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Virginia,VA,2021,Actual,9358980,Transit,116.734,8017355.697568831,1,1,Other,2017,50,8658910,1.080849668145298,0.925908191396935
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Virginia,VA,2022,Actual,43080931,Transit,128.921,33416534.93224533,1,1,Other,2017,50,8683414,4.961289534277647,3.848317600916567
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Virginia,VA,2023,Actual,38375982,Transit,130.744,29352002.38634278,1,1,Other,2017,50,8734685,4.393516423316925,3.360396211923244
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Washington,WA,2020,Actual,65052390,Transit,106.515,61073454.44303619,1,1,Other,2017,53,7707586,8.440047246959034,7.923810962736736
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Washington,WA,2021,Actual,42808419,Transit,116.734,36671765.72378227,1,1,Other,2017,53,7743760,5.528117994359329,4.735653703599062
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Washington,WA,2022,Actual,34905442,Transit,128.921,27075063.02309166,1,1,Other,2017,53,7794123,4.478430992171923,3.473779285121836
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Washington,WA,2023,Actual,37470464,Transit,130.744,28659413.8163128,1,1,Other,2017,53,7857320,4.768860629323993,3.647479524355989
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,West Virginia,WV,2020,Actual,0,Transit,106.515,0,1,1,Other,2017,55,1793736,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,West Virginia,WV,2021,Actual,0,Transit,116.734,0,1,1,Other,2017,55,1785618,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,West Virginia,WV,2022,Actual,0,Transit,128.921,0,1,1,Other,2017,55,1774122,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,West Virginia,WV,2023,Actual,0,Transit,130.744,0,1,1,Other,2017,55,1770495,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Wisconsin,WI,2020,Actual,50593,Transit,106.515,47498.47439327794,1,1,Other,2017,54,5894170,0.008583566473312,0.008058551822102
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Wisconsin,WI,2021,Actual,795395,Transit,116.734,681373.8927818801,1,1,Other,2017,54,5881608,0.135234276068721,0.11584823279312
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Wisconsin,WI,2022,Actual,1727829,Transit,128.921,1340223.082352759,1,1,Other,2017,54,5903975,0.2926552026389,0.227003515826669
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Wisconsin,WI,2023,Actual,2903235,Transit,130.744,2220549.317750719,1,1,Other,2017,54,5930405,0.489550882275325,0.374434683255312
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Wyoming,WY,2020,Actual,0,Transit,106.515,0,1,1,Other,2017,56,576844,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Wyoming,WY,2021,Actual,0,Transit,116.734,0,1,1,Other,2017,56,579636,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Wyoming,WY,2022,Actual,0,Transit,128.921,0,1,1,Other,2017,56,581978,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Wyoming,WY,2023,Actual,0,Transit,130.744,0,1,1,Other,2017,56,585067,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,American Samoa,AS,2020,Actual,0,Transit,106.515,0,1,1,Other,2017,4,49710,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,American Samoa,AS,2021,Actual,0,Transit,116.734,0,1,1,Other,2017,4,46366,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,American Samoa,AS,2022,Actual,0,Transit,128.921,0,1,1,Other,2017,4,45443,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,American Samoa,AS,2023,Actual,0,Transit,130.744,0,1,1,Other,2017,4,44620,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Guam,GU,2020,Actual,0,Transit,106.515,0,1,1,Other,2017,13,153836,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Guam,GU,2021,Actual,0,Transit,116.734,0,1,1,Other,2017,13,168801,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Guam,GU,2022,Actual,0,Transit,128.921,0,1,1,Other,2017,13,169086,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Guam,GU,2023,Actual,0,Transit,130.744,0,1,1,Other,2017,13,169330,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Northern Mariana Islands,MP,2020,Actual,0,Transit,106.515,0,1,1,Other,2017,28,47329,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Northern Mariana Islands,MP,2021,Actual,0,Transit,116.734,0,1,1,Other,2017,28,51659,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Northern Mariana Islands,MP,2022,Actual,0,Transit,128.921,0,1,1,Other,2017,28,51475,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Northern Mariana Islands,MP,2023,Actual,0,Transit,130.744,0,1,1,Other,2017,28,51295,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Puerto Rico,PR,2020,Actual,0,Transit,106.515,0,1,1,Other,2017,43,3285874,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Puerto Rico,PR,2021,Actual,0,Transit,116.734,0,1,1,Other,2017,43,3262711,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Puerto Rico,PR,2022,Actual,0,Transit,128.921,0,1,1,Other,2017,43,3220137,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Puerto Rico,PR,2023,Actual,0,Transit,130.744,0,1,1,Other,2017,43,3203792,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Virgin Islands,VI,2020,Actual,0,Transit,106.515,0,1,1,Other,2017,51,87146,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Virgin Islands,VI,2021,Actual,0,Transit,116.734,0,1,1,Other,2017,51,105870,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Virgin Islands,VI,2022,Actual,0,Transit,128.921,0,1,1,Other,2017,51,105413,0,0
Revenue,Supporting,Other,Non-Trust Fund,-,State and Local,Other Local funds,Virgin Islands,VI,2023,Actual,0,Transit,130.744,0,1,1,Other,2017,51,104917,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency revenue from non-public transportation activities,Alabama,AL,2020,Actual,0,Transit,106.515,0,1,1,Other,2017,2,5025369,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency revenue from non-public transportation activities,Alabama,AL,2021,Actual,0,Transit,116.734,0,1,1,Other,2017,2,5049196,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency revenue from non-public transportation activities,Alabama,AL,2022,Actual,0,Transit,128.921,0,1,1,Other,2017,2,5076181,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency revenue from non-public transportation activities,Alabama,AL,2023,Actual,0,Transit,130.744,0,1,1,Other,2017,2,5117673,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency revenue from non-public transportation activities,Alaska,AK,2020,Actual,14000,Transit,106.515,13143.68868234521,1,1,Other,2017,1,733395,0.019089303853994,0.017921704787114
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency revenue from non-public transportation activities,Alaska,AK,2021,Actual,96124,Transit,116.734,82344.47547415491,1,1,Other,2017,1,734420,0.13088423517878,0.112121777013364
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency revenue from non-public transportation activities,Alaska,AK,2022,Actual,314150,Transit,128.921,243676.3599413594,1,1,Other,2017,1,734442,0.427739698982357,0.331784347765187
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency revenue from non-public transportation activities,Alaska,AK,2023,Actual,515470,Transit,130.744,394259.009973689,1,1,Other,2017,1,736510,0.699881875330953,0.535307069793606
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency revenue from non-public transportation activities,Arizona,AZ,2020,Actual,24344,Transit,106.515,22854.99694878656,1,1,Other,2017,5,7158110,0.003400897723002,0.003192881493688
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency revenue from non-public transportation activities,Arizona,AZ,2021,Actual,0,Transit,116.734,0,1,1,Other,2017,5,7274078,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency revenue from non-public transportation activities,Arizona,AZ,2022,Actual,17295,Transit,128.921,13415.19224951715,1,1,Other,2017,5,7377566,0.00234426909905,0.001818376446855
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency revenue from non-public transportation activities,Arizona,AZ,2023,Actual,19509,Transit,130.744,14921.52603561158,1,1,Other,2017,5,7473027,0.002610588721277,0.001996717800646
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency revenue from non-public transportation activities,Arkansas,AR,2020,Actual,0,Transit,106.515,0,1,1,Other,2017,3,3011553,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency revenue from non-public transportation activities,Arkansas,AR,2021,Actual,0,Transit,116.734,0,1,1,Other,2017,3,3026870,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency revenue from non-public transportation activities,Arkansas,AR,2022,Actual,4750,Transit,128.921,3684.426897092017,1,1,Other,2017,3,3047704,0.00155855030541,0.001208918876995
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency revenue from non-public transportation activities,Arkansas,AR,2023,Actual,4950,Transit,130.744,3786.024597687083,1,1,Other,2017,3,3069463,0.001612659934327,0.001233448521024
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency revenue from non-public transportation activities,California,CA,2020,Actual,1870981,Transit,106.515,1756542.271041637,1,1,Other,2017,6,39555674,0.047299939826585,0.044406834555306
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency revenue from non-public transportation activities,California,CA,2021,Actual,200,Transit,116.734,171.3296897219319,1,1,Other,2017,6,39142565,0.000005109527186,0.000004377068537
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency revenue from non-public transportation activities,California,CA,2022,Actual,677838,Transit,128.921,525777.8019096967,1,1,Other,2017,6,39142414,0.017317225248295,0.013432431681646
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency revenue from non-public transportation activities,California,CA,2023,Actual,2515418,Transit,130.744,1923926.145750474,1,1,Other,2017,6,39198693,0.064170966108487,0.049081385079612
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency revenue from non-public transportation activities,Colorado,CO,2020,Actual,0,Transit,106.515,0,1,1,Other,2017,7,5775324,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency revenue from non-public transportation activities,Colorado,CO,2021,Actual,0,Transit,116.734,0,1,1,Other,2017,7,5814036,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency revenue from non-public transportation activities,Colorado,CO,2022,Actual,0,Transit,128.921,0,1,1,Other,2017,7,5850935,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency revenue from non-public transportation activities,Colorado,CO,2023,Actual,0,Transit,130.744,0,1,1,Other,2017,7,5901339,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency revenue from non-public transportation activities,Connecticut,CT,2020,Actual,0,Transit,106.515,0,1,1,Other,2017,8,3607701,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency revenue from non-public transportation activities,Connecticut,CT,2021,Actual,0,Transit,116.734,0,1,1,Other,2017,8,3606607,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency revenue from non-public transportation activities,Connecticut,CT,2022,Actual,0,Transit,128.921,0,1,1,Other,2017,8,3617925,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency revenue from non-public transportation activities,Connecticut,CT,2023,Actual,0,Transit,130.744,0,1,1,Other,2017,8,3643023,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency revenue from non-public transportation activities,Delaware,DE,2020,Actual,0,Transit,106.515,0,1,1,Other,2017,10,989955,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency revenue from non-public transportation activities,Delaware,DE,2021,Actual,0,Transit,116.734,0,1,1,Other,2017,10,1005062,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency revenue from non-public transportation activities,Delaware,DE,2022,Actual,8365018,Transit,128.921,6488483.645022921,1,1,Other,2017,10,1020625,8.19597599510104,6.357363032478061
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency revenue from non-public transportation activities,Delaware,DE,2023,Actual,8730620,Transit,130.744,6677644.863244203,1,1,Other,2017,10,1036423,8.423799934968637,6.442972476724468
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency revenue from non-public transportation activities,District of Columbia,DC,2020,Actual,0,Transit,106.515,0,1,1,Other,2017,9,689545,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency revenue from non-public transportation activities,District of Columbia,DC,2021,Actual,0,Transit,116.734,0,1,1,Other,2017,9,669256,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency revenue from non-public transportation activities,District of Columbia,DC,2022,Actual,0,Transit,128.921,0,1,1,Other,2017,9,676725,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency revenue from non-public transportation activities,District of Columbia,DC,2023,Actual,0,Transit,130.744,0,1,1,Other,2017,9,687324,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency revenue from non-public transportation activities,Florida,FL,2020,Actual,107636,Transit,106.515,101052.4339294935,1,1,Other,2017,11,21538192,0.004997448253781,0.004691778860988
